Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Min quantity;Shipping freight;Date added;Downloadable;Files;Ship downloadable;Inventory tracking;Free shipping;Zero price action;Thumbnail;Detailed image;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Options;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status;Popularity;Vendor;Image URL;Images
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Apple® - iPad® with Retina® display Wi-Fi - 32GB - White";"<p>  iPad features a stunning Retina display, iSight® and FaceTime cameras, the all new A6X chip and ultrafast wireless. And with access to over 275,000 apps1 on the App Store, you can do more than ever.</p>";"";"";"";"";"VAT";"(Electronics) Operating System: S[iOS 5]; (Electronics) Display: S[9.7""]; Brand: E[Apple]";"(CS-Cart) Apple 3G: CG[لا,نعم///modifier=200.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) Memory capacity: SG[16GB,32GB///modifier=100.000///modifier_type=A,64GB///modifier=200.000///modifier_type=A,128GB///modifier=300.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/ipad-white-1.jpg";"https://is2or.com/images/detailed/0/ipad-white-1.jpg///https://is2or.com/images/detailed/0/ipad-white-2.jpg///https://is2or.com/images/detailed/0/ipad-white-3.jpg///https://is2or.com/images/detailed/10/ipad-white-2.jpg///https://is2or.com/images/detailed/10/ipad-white-3.jpg"
"G0242JXP9R";"en";"242";"Electronics & Digital Products";"0.00";"249.00";"0.000";"10";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/apple-ipod-hi.jpg#{[ar]:;[en]:;}";"Apple iPod Classic Black";"<p>With 160GB of storage, iPod classic can hold up to 40,000 songs, 200 hours of video, or 25,000 photos.** That’s more than enough room for a day’s — or a lifetime’s — worth of entertainment.</p>";"";"";"";"";"VAT";"Brand: E[Apple]";"";"";"Y";"N";"N";"apple-ipod-classic-black";"";"A";"81";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/apple-ipod-hi.jpg";"https://is2or.com/images/detailed/0/apple-ipod-hi.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Apple iPod Classic Black";"<p>With 160GB of storage, iPod classic can hold up to 40,000 songs, 200 hours of video, or 25,000 photos.** That&rsquo;s more than enough room for a day&rsquo;s &mdash; or a lifetime&rsquo;s &mdash; worth of entertainment.</p>";"";"";"";"";"VAT";"Brand: E[Apple]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/apple-ipod-hi.jpg";"https://is2or.com/images/detailed/0/apple-ipod-hi.jpg"
"U02431526C";"en";"243";"Electronics & Digital Products";"0.00";"249.00";"0.000";"11";"";"0.00";"08 Feb 2012 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/ipod-shuffle-hi.jpg#{[ar]:;[en]:;}";"Apple iPod Classic White";"<p>With 160GB of storage, iPod classic can hold up to 40,000 songs, 200 hours of video, or 25,000 photos.** That’s more than enough room for a day’s — or a lifetime’s — worth of entertainment.</p>";"";"";"";"";"VAT";"Brand: E[Apple]";"";"";"Y";"N";"N";"apple-ipod-classic-white";"";"A";"27";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/ipod-shuffle-hi.jpg";"https://is2or.com/images/detailed/0/ipod-shuffle-hi.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Apple iPod Classic White";"<p>With 160GB of storage, iPod classic can hold up to 40,000 songs, 200 hours of video, or 25,000 photos.** That&rsquo;s more than enough room for a day&rsquo;s &mdash; or a lifetime&rsquo;s &mdash; worth of entertainment.</p>";"";"";"";"";"VAT";"Brand: E[Apple]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/ipod-shuffle-hi.jpg";"https://is2or.com/images/detailed/0/ipod-shuffle-hi.jpg"
"B00F3IUN27";"en";"244";"Electronics & Digital Products";"0.00";"729.99";"0.000";"1";"";"0.00";"07 Nov 2013 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/pocket_bell.jpg#{[ar]:;[en]:;}";"Packard Bell OneTwo";"<p>      Great Packard Bell all in one PC with 23"" HD  LCD Multi Touchscreen and Windows 7. The PC is in perfect working order. The LCD screen is very crisp and bright and the touchscreen is responsive and easy to use  The casing is in good but used condition, there is hardly a  mark on it and only noticeable very close up.  Comes with an Intel i3 CPU and a dedicated nVidia Geforce 315 video card for superb performance. Also has a Freeview TV card so you can watch and record TV.It  has an HDMI out port making it simple to connect to a larger TV if required.  It has had a fresh install of Windows 7 including the full Packard Bell software suite. Windows has been fully updated and you are ready to go straight out of the box.  Has an active recovery partition enabling you to perform a full reset to factory defaults straight from the hard drive and also create a spare set of recovery discs.</p>";"";"";"";"";"";"Brand: E[Acer]";"";"";"Y";"N";"N";"packard-bell-onetwo";"";"A";"18";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/pocket_bell.jpg";"https://is2or.com/images/detailed/1/pocket_bell.jpg///https://is2or.com/images/detailed/1/pocket_bell2.jpg///https://is2or.com/images/detailed/10/pocket_bell2.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Packard Bell OneTwo";"<p>      Great Packard Bell all in one PC with 23"" HD  LCD Multi Touchscreen and Windows 7. The PC is in perfect working order. The LCD screen is very crisp and bright and the touchscreen is responsive and easy to use  The casing is in good but used condition, there is hardly a  mark on it and only noticeable very close up.  Comes with an Intel i3 CPU and a dedicated nVidia Geforce 315 video card for superb performance. Also has a Freeview TV card so you can watch and record TV.It  has an HDMI out port making it simple to connect to a larger TV if required.  It has had a fresh install of Windows 7 including the full Packard Bell software suite. Windows has been fully updated and you are ready to go straight out of the box.  Has an active recovery partition enabling you to perform a full reset to factory defaults straight from the hard drive and also create a spare set of recovery discs.</p>";"";"";"";"";"";"Brand: E[Acer]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/pocket_bell.jpg";"https://is2or.com/images/detailed/1/pocket_bell.jpg///https://is2or.com/images/detailed/1/pocket_bell2.jpg///https://is2or.com/images/detailed/10/pocket_bell2.jpg"
"B00F3IUN24";"en";"245";"Electronics & Digital Products";"0.00";"699.00";"0.000";"1";"";"0.00";"07 Nov 2013 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/iphone_green.png#{[ar]:;[en]:;}";"Apple - iPhone 5c 32GB Cell Phone - Green";"<p>  A6 chip. 8MP iSight camera. 4-inch Retina display. Ultrafast LTE wireless. iPhone 5c has the things that made iPhone 5 an amazing phone — and more, including iOS 7. All in a completely new design that feels great in your hand.</p>";"";"";"";"";"";"Brand: E[Apple]";"";"";"Y";"N";"N";"apple-iphone-5c-32gb-cell-phone-green";"";"A";"27";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/iphone_green.png";"https://is2or.com/images/detailed/1/iphone_green.png///https://is2or.com/images/detailed/1/iphone_5c2.png///https://is2or.com/images/detailed/1/iphones_5c.png///https://is2or.com/images/detailed/10/iphone_5c2.png///https://is2or.com/images/detailed/10/iphones_5c.png"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Apple - iPhone 5c 32GB Cell Phone - Green";"<p>  A6 chip. 8MP iSight camera. 4-inch Retina display. Ultrafast LTE wireless. iPhone 5c has the things that made iPhone 5 an amazing phone — and more, including iOS 7. All in a completely new design that feels great in your hand.</p>";"";"";"";"";"";"Brand: E[Apple]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/iphone_green.png";"https://is2or.com/images/detailed/1/iphone_green.png///https://is2or.com/images/detailed/1/iphone_5c2.png///https://is2or.com/images/detailed/1/iphones_5c.png///https://is2or.com/images/detailed/10/iphone_5c2.png///https://is2or.com/images/detailed/10/iphones_5c.png"
"B00F3F0GLU";"en";"246";"Electronics & Digital Products";"0.00";"399.99";"0.000";"1";"";"0.00";"07 Nov 2013 12:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/go_pro.png#{[ar]:;[en]:;}";"GoPro - Hero3+ Black Edition Camera";"<p> Take smooth video with up to 4K resolution with this GoPro Hero3+ Black Edition CHDHX-302 camera that features a waterproof housing and a wearable, mountable design that lets you easily film yourself engaging in your favorite activities.</p>";"";"";"";"";"";"Brand: E[GoPro]";"";"";"Y";"N";"N";"gopro-hero3-black-edition-camera";"";"A";"57";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/go_pro.png";"https://is2or.com/images/detailed/1/go_pro.png///https://is2or.com/images/detailed/1/go_pro_2.png///https://is2or.com/images/detailed/1/go_pro_3.png///https://is2or.com/images/detailed/1/go_pro_4.png///https://is2or.com/images/detailed/10/go_pro_2.png///https://is2or.com/images/detailed/10/go_pro_3.png///https://is2or.com/images/detailed/10/go_pro_4.png"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"GoPro - Hero3+ Black Edition Camera";"<p> Take smooth video with up to 4K resolution with this GoPro Hero3+ Black Edition CHDHX-302 camera that features a waterproof housing and a wearable, mountable design that lets you easily film yourself engaging in your favorite activities.</p>";"";"";"";"";"";"Brand: E[GoPro]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/go_pro.png";"https://is2or.com/images/detailed/1/go_pro.png///https://is2or.com/images/detailed/1/go_pro_2.png///https://is2or.com/images/detailed/1/go_pro_3.png///https://is2or.com/images/detailed/1/go_pro_4.png///https://is2or.com/images/detailed/10/go_pro_2.png///https://is2or.com/images/detailed/10/go_pro_3.png///https://is2or.com/images/detailed/10/go_pro_4.png"
"B00F3F0GTA";"en";"247";"Electronics & Digital Products";"310.00";"329.49";"0.000";"21";"";"0.00";"01 Jun 2015 14:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/nokia_n1_perspectives_-_app.jpg#{[ar]:;[en]:;}";"Nokia N1 Pad 7.9"" Quad-Core 64bit 2.3GHz 2GB 32GB Android 5.0";"<p>Nokia N1 smartphone with 7.90-inch 2048x1536 display powered by 2.3GHz processor alongside 2GB RAM and 8-megapixel rear camera.</p>";"";"";"";"";"";"";"(CS-Cart) Memory capacity: SG[16GB,32GB///modifier=100.000///modifier_type=A,64GB///modifier=200.000///modifier_type=A,128GB///modifier=300.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) Nokia 3G: CG[No,Yes///modifier=125.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) Monotone color: SG[White,Black,Blue,Red,Green,Yellow]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"N";"N";"N";"nokia-n1-pad-7-9-quad-core-64bit-2-3ghz-2gb-32gb-android-5-0";"";"A";"18";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/nokia_n1_perspectives_-_app.jpg";"https://is2or.com/images/detailed/1/nokia_n1_perspectives_-_app.jpg///https://is2or.com/images/detailed/1/nokia-n1-tablet-thin.jpg///https://is2or.com/images/detailed/1/nokia-n1.jpg///https://is2or.com/images/detailed/1/a05b922ffd50ee0d1818527e9d4a.jpg///https://is2or.com/images/detailed/10/nokia-n1-tablet-thin.jpg///https://is2or.com/images/detailed/10/nokia-n1.jpg///https://is2or.com/images/detailed/10/a05b922ffd50ee0d1818527e9d4a.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Nokia N1 Pad 7.9"" Quad-Core 64bit 2.3GHz 2GB 32GB Android 5.0";"<p>Nokia N1 smartphone with 7.90-inch 2048x1536 display powered by 2.3GHz processor alongside 2GB RAM and 8-megapixel rear camera.</p>";"";"";"";"";"";"";"(CS-Cart) Memory capacity: SG[16GB,32GB///modifier=100.000///modifier_type=A,64GB///modifier=200.000///modifier_type=A,128GB///modifier=300.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) Nokia 3G: CG[لا,نعم///modifier=125.000///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) Monotone color: SG[White,Black,Blue,Red,Green,Yellow]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/nokia_n1_perspectives_-_app.jpg";"https://is2or.com/images/detailed/1/nokia_n1_perspectives_-_app.jpg///https://is2or.com/images/detailed/1/nokia-n1-tablet-thin.jpg///https://is2or.com/images/detailed/1/nokia-n1.jpg///https://is2or.com/images/detailed/1/a05b922ffd50ee0d1818527e9d4a.jpg///https://is2or.com/images/detailed/10/nokia-n1-tablet-thin.jpg///https://is2or.com/images/detailed/10/nokia-n1.jpg///https://is2or.com/images/detailed/10/a05b922ffd50ee0d1818527e9d4a.jpg"
"L2571ODER9";"en";"248";"Electronics & Digital Products";"0.00";"372.27";"3.620";"1";"";"0.00";"28 Sep 2014 13:00:00";"N";"";"N";"";"N";"";"";"exim/backup/images/i.jpg#{[ar]:;[en]:;}";"X-Box One";"<p>Xbox One's exterior casing consists of a two-tone ""liquid black"" finish; with half finished in a matte grey, and the other in a glossier black. The design was intended to evoke a more entertainment-oriented and simplified look than previous iterations of the console; among other changes.</p><div>It is powered by an AMD ""Jaguar"" Accelerated Processing Unit (APU) with two quad-core modules totaling eight x86-64 cores clocked at 1.75 GHz, and 8 GB of DDR3 RAM with a memory bandwidth of 68.3 GB/s. The memory subsystem also features an additional 32 MB of ""embedded static"" RAM, or ESRAM, with a memory bandwidth of 109 GB/s.</div>";"";"";"";"";"";"Brand: E[Microsoft]; (Main features) Type: S[stationary]; (Main features) HD support: C[Y]; (Main features) Hard drive: S[500 GB]; (Specifications) RAM: S[8192 MB, DDR3]; (Specifications) Graphics processor: S[integrated AMD Radeon GPU]; (Specifications) System performance for floating point computation: S[1.23 TFLOPs]; (Specifications) CPU speed: S[1.75 GHz]; (Specifications) CPU: S[8-core AMD]; (Interfaces) Ports: M[HDMI///optical audio output///USB x2]; (Interfaces) Communications: M[Ethernet///Wi-Fi (802.11b/g/n)]; (Multimedia) Video playback: C[Y]; (Multimedia) Supported storage devices: M[Blu-ray///CD///DVD///DVD R///DVD RW]; (Multimedia) Supported formats: M[WMA]; (Dimensions) Dimensions (W x H x D): T[343x81x264 mm]; (Dimensions) Weight: T[3.62 kg]; (Additional info) Controller included: T[yes, wireless]; (Additional info) Accessories included: M[HDMI cable///Headset///USB cable]; (Additional info) Videogames storage: S[BD (Blu-ray Disc)]; (Additional info) Compatibility with console videogames: M[Xbox One]; (Additional info) Colors: S[Black]; (Additional info) Features: T[HDMI\\; complectation Kinect 2.0]";"(CS-Cart) Additional controller: CG[No,Yes///modifier=52.650///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) X-box: SG[Batman: Arkham City,Game Party: In Motion,Scene It? Bright Lights!]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"Y";"N";"N";"x-box-one";"";"A";"21";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/i.jpg";"https://is2or.com/images/detailed/1/i.jpg///https://is2or.com/images/detailed/1/i_(1).jpg///https://is2or.com/images/detailed/1/i_(2).jpg///https://is2or.com/images/detailed/1/i_(3).jpg///https://is2or.com/images/detailed/1/i_(4).jpg///https://is2or.com/images/detailed/10/i__1_.jpg///https://is2or.com/images/detailed/10/i__2_.jpg///https://is2or.com/images/detailed/10/i__3_.jpg///https://is2or.com/images/detailed/10/i__4_.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"X-Box One";"<p>Xbox One's exterior casing consists of a two-tone ""liquid black"" finish; with half finished in a matte grey, and the other in a glossier black. The design was intended to evoke a more entertainment-oriented and simplified look than previous iterations of the console; among other changes.</p><div>It is powered by an AMD ""Jaguar"" Accelerated Processing Unit (APU) with two quad-core modules totaling eight x86-64 cores clocked at 1.75 GHz, and 8 GB of DDR3 RAM with a memory bandwidth of 68.3 GB/s. The memory subsystem also features an additional 32 MB of ""embedded static"" RAM, or ESRAM, with a memory bandwidth of 109 GB/s.</div>";"";"";"";"";"";"Brand: E[Microsoft]; (Main features) Type: S[stationary]; (Main features) HD support: C[Y]; (Main features) Hard drive: S[500 GB]; (Specifications) RAM: S[8192 MB, DDR3]; (Specifications) Graphics processor: S[integrated AMD Radeon GPU]; (Specifications) System performance for floating point computation: S[1.23 TFLOPs]; (Specifications) CPU speed: S[1.75 GHz]; (Specifications) CPU: S[8-core AMD]; (Interfaces) Ports: M[HDMI///optical audio output///USB x2]; (Interfaces) Communications: M[Ethernet///Wi-Fi (802.11b/g/n)]; (Multimedia) Video playback: C[Y]; (Multimedia) Supported storage devices: M[Blu-ray///CD///DVD///DVD R///DVD RW]; (Multimedia) Supported formats: M[WMA]; (Dimensions) Dimensions (W x H x D): T[343x81x264 mm]; (Dimensions) Weight: T[3.62 kg]; (Additional info) Controller included: T[yes, wireless]; (Additional info) Accessories included: M[HDMI cable///Headset///USB cable]; (Additional info) Videogames storage: S[BD (Blu-ray Disc)]; (Additional info) Compatibility with console videogames: M[Xbox One]; (Additional info) Colors: S[Black]; (Additional info) Features: T[HDMI\\; complectation Kinect 2.0]";"(CS-Cart) Additional controller: CG[لا,نعم///modifier=52.650///modifier_type=A]///missing_variants_handling=M///multiupload=N///required=N///status=A; (CS-Cart) X-box: SG[Batman: Arkham City,Game Party: In Motion,Scene It? Bright Lights!]///missing_variants_handling=M///multiupload=N///required=N///status=A";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/i.jpg";"https://is2or.com/images/detailed/1/i.jpg///https://is2or.com/images/detailed/1/i_(1).jpg///https://is2or.com/images/detailed/1/i_(2).jpg///https://is2or.com/images/detailed/1/i_(3).jpg///https://is2or.com/images/detailed/1/i_(4).jpg///https://is2or.com/images/detailed/10/i__1_.jpg///https://is2or.com/images/detailed/10/i__2_.jpg///https://is2or.com/images/detailed/10/i__3_.jpg///https://is2or.com/images/detailed/10/i__4_.jpg"
"TSHIRT1";"en";"278";"Electronics & Digital Products";"75.00";"75.00";"0.000";"90";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-6.jpg#{[ar]:;[en]:;}";"T-shirt, Color: White";"";"";"";"";"";"";"Size: S[Medium]; Color: S[White]";"";"";"N";"N";"N";"t-shirt-color-white";"";"A";"57";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-6.jpg";"https://is2or.com/images/detailed/1/t-6.jpg///https://is2or.com/images/detailed/1/t-13.jpg///https://is2or.com/images/detailed/10/t-13.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: White";"";"";"";"";"";"";"Size: S[Medium]; Color: S[White]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-6.jpg";"https://is2or.com/images/detailed/1/t-6.jpg///https://is2or.com/images/detailed/1/t-13.jpg///https://is2or.com/images/detailed/10/t-13.jpg"
"TSHIRT2";"en";"279";"Electronics & Digital Products";"75.00";"75.00";"0.000";"90";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-3.jpg#{[ar]:;[en]:;}";"T-shirt, Color: White";"";"";"";"";"";"";"Size: S[Large]; Color: S[White]";"";"";"N";"N";"N";"t-shirt-color-white-en";"";"A";"57";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-3.jpg";"https://is2or.com/images/detailed/1/t-3.jpg///https://is2or.com/images/detailed/1/t-10.jpg///https://is2or.com/images/detailed/1/t-11.jpg///https://is2or.com/images/detailed/10/t-10.jpg///https://is2or.com/images/detailed/10/t-11.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: White";"";"";"";"";"";"";"Size: S[Large]; Color: S[White]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-3.jpg";"https://is2or.com/images/detailed/1/t-3.jpg///https://is2or.com/images/detailed/1/t-10.jpg///https://is2or.com/images/detailed/1/t-11.jpg///https://is2or.com/images/detailed/10/t-10.jpg///https://is2or.com/images/detailed/10/t-11.jpg"
"TSHIRT3";"en";"280";"Electronics & Digital Products";"50.00";"50.00";"0.000";"90";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-4.jpg#{[ar]:;[en]:;}";"T-shirt, Color: Black";"";"";"";"";"";"";"Size: S[Medium]; Color: S[Black]";"";"";"N";"N";"N";"t-shirt-color-black";"";"A";"66";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-4.jpg";"https://is2or.com/images/detailed/1/t-4.jpg///https://is2or.com/images/detailed/1/t-12.jpg///https://is2or.com/images/detailed/10/t-12.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: Black";"";"";"";"";"";"";"Size: S[Medium]; Color: S[Black]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-4.jpg";"https://is2or.com/images/detailed/1/t-4.jpg///https://is2or.com/images/detailed/1/t-12.jpg///https://is2or.com/images/detailed/10/t-12.jpg"
"TSHIRT4";"en";"281";"Electronics & Digital Products";"75.00";"75.00";"0.000";"0";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-2.jpg#{[ar]:;[en]:;}";"T-shirt, Color: Black";"";"";"";"";"";"";"Size: S[Large]; Color: S[Black]";"";"";"N";"N";"N";"t-shirt-color-black-en";"";"A";"66";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-2.jpg";"https://is2or.com/images/detailed/1/t-2.jpg///https://is2or.com/images/detailed/1/t-8.jpg///https://is2or.com/images/detailed/10/t-8.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: Black";"";"";"";"";"";"";"Size: S[Large]; Color: S[Black]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-2.jpg";"https://is2or.com/images/detailed/1/t-2.jpg///https://is2or.com/images/detailed/1/t-8.jpg///https://is2or.com/images/detailed/10/t-8.jpg"
"TSHIRT5";"en";"282";"Electronics & Digital Products";"75.00";"75.00";"0.000";"90";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-7.jpg#{[ar]:;[en]:;}";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Medium]; Color: S[Blue]";"";"";"N";"N";"N";"t-shirt-color-blue";"";"A";"126";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-7.jpg";"https://is2or.com/images/detailed/1/t-7.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Medium]; Color: S[Blue]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-7.jpg";"https://is2or.com/images/detailed/1/t-7.jpg"
"TSHIRT6";"en";"283";"Electronics & Digital Products";"75.00";"75.00";"0.000";"0";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-5.jpg#{[ar]:;[en]:;}";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Large]; Color: S[Blue]";"";"";"N";"N";"N";"t-shirt-color-blue-en";"";"A";"126";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/10/t-5.jpg";"https://is2or.com/images/detailed/10/t-5.jpg///https://is2or.com/images/detailed/1/t-9.jpg///https://is2or.com/images/detailed/10/t-9.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Large]; Color: S[Blue]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/10/t-5.jpg";"https://is2or.com/images/detailed/10/t-5.jpg///https://is2or.com/images/detailed/1/t-9.jpg///https://is2or.com/images/detailed/10/t-9.jpg"
"TSHIRT7";"en";"284";"Electronics & Digital Products";"75.00";"75.00";"0.000";"0";"0";"0.00";"01 Sep 2017 01:09:05";"N";"";"N";"B";"N";"R";"";"exim/backup/images/t-5.jpg#{[ar]:;[en]:;}";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Small]; Color: S[Blue]";"";"";"N";"N";"N";"t-shirt-color-blue-en-2";"";"A";"126";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-5.jpg";"https://is2or.com/images/detailed/1/t-5.jpg///https://is2or.com/images/detailed/1/t-9.jpg///https://is2or.com/images/detailed/10/t-9_8oxu-7m.jpg"
"";"ar";"";"الإلكترونيات والمنتجات الرقمية";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"T-shirt, Color: Blue";"";"";"";"";"";"";"Size: S[Small]; Color: S[Blue]";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/1/t-5.jpg";"https://is2or.com/images/detailed/1/t-5.jpg///https://is2or.com/images/detailed/1/t-9.jpg///https://is2or.com/images/detailed/10/t-9_8oxu-7m.jpg"
"";"en";"286";"Supermarket///Retail";"0.00";"6.80";"0.000";"0";"";"0.00";"29 Jan 2025 04:16:01";"N";"";"N";"";"N";"";"";"exim/backup/images/c9dd23db-4aa6-40de-a094-ae1ecf514972_1.0fcb0d8e13965329ab987435eaa7781d_jpeg.webp#{[ar]:;[en]:;}";"Prima Della Delicatessen Cajun Style Turkey Breast";"";"";"";"";"";"";"";"";"";"Y";"N";"N";"prima-della-delicatessen-cajun-style-turkey-breast";"";"A";"34";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/9/c9dd23db-4aa6-40de-a094-ae1ecf514972_1.0fcb0d8e13965329ab987435eaa7781d_jpeg.webp";"https://is2or.com/images/detailed/9/c9dd23db-4aa6-40de-a094-ae1ecf514972_1.0fcb0d8e13965329ab987435eaa7781d_jpeg.webp"
"";"ar";"";"سوبر ماركت///المخبوزات";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"Prima Della Delicatessen Cajun Style Turkey Breast";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/9/c9dd23db-4aa6-40de-a094-ae1ecf514972_1.0fcb0d8e13965329ab987435eaa7781d_jpeg.webp";"https://is2or.com/images/detailed/9/c9dd23db-4aa6-40de-a094-ae1ecf514972_1.0fcb0d8e13965329ab987435eaa7781d_jpeg.webp"
