Product code;Language;Product id;Category;List price;Price;Weight;Quantity;Shipping freight;Files;Inventory tracking;Free shipping;Thumbnail;Product name;Description;Meta keywords;Meta description;Search words;Page title;Taxes;Features;Secondary categories;Pay by points;Override points;Override exchange rate;SEO name;Short description;Status;Popularity;Vendor;Image URL
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"The ABCs of Gold Investing. How to Protect and Build Your Wealth with Gold";"<p><em style=""color: #000000; font-family: Verdana; background-color: #ffffff; font-size: small;""><strong>The ABCs of Gold Investing</strong></em><span style=""color: #000000; font-family: Verdana; background-color: #ffffff; font-size: small;"">&nbsp;(Second Edition) is a solid resource for investors wishing to understand the benefits of private gold ownership. In this reader-friendly book, author Michael J. Kosares addresses the rapid changes in both the American and world economies and explains why gold is important to you as an investor. And, with thirty years experience in the gold business, he can tell you how to add gold to your portfolio in a safe and economical manner.</span></p>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/1886039720.jpg"
"J00216UKRV";"en";"21";"Electronics & Digital Products";"0.00";"29.99";"0.000";"3";"0.00";"";"";"N";"";"Toshiba SD3300 DVD Player";"<p>Toshiba SD3300 DVD Player's narrower width gives this unit a smaller footprint and will help to conserve entertainment center shelf space.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"Y";"N";"N";"toshiba-sd3300-dvd-player";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/dvd-player-sd3300-600-01.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Toshiba SD3300 DVD Player";"<p>Toshiba SD3300 DVD Player's narrower width gives this unit a smaller footprint and will help to conserve entertainment center shelf space.</p>";"";"";"";"";"VAT";"Brand: E[Toshiba]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/dvd-player-sd3300-600-01.jpg"
"F0022TLB3Q";"en";"22";"Electronics & Digital Products";"0.00";"799.99";"0.000";"5";"0.00";"";"";"N";"";"7.1 Channel Blu-ray 3D Home Theater System";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"Y";"N";"N";"7-1-channel-blu-ray-3d-home-theater-system";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/HT_D6730W_5.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"7.1 Channel Blu-ray 3D Home Theater System";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/HT_D6730W_5.jpg"
"G0023968XZ";"en";"23";"Electronics & Digital Products";"699.99";"599.99";"0.000";"1";"0.00";"";"";"N";"";"5.1 Channel Blu-ray 3D Home Theater System";"<p>  Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"Y";"N";"N";"5-1-channel-blu-ray-3d-home-theater-system";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/HTD6500WF1_5.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"5.1 Channel Blu-ray 3D Home Theater System";"<p>  Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/HTD6500WF1_5.jpg"
"R0024KODQ2";"en";"24";"Electronics & Digital Products";"0.00";"449.99";"0.000";"13";"0.00";"";"";"N";"";"5.1 Channel Blu-ray 3D Home Theater System";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"Y";"N";"N";"5-1-channel-blu-ray-3d-home-theater-system-en";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/HT-D5500_FRONT-copy_5.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"5.1 Channel Blu-ray 3D Home Theater System";"<p>Whether you are viewing a premium-quality 2D picture or seeing incredible 3D depth, images are breathtakingly real in Samsung Full HD. Combine with a 3D TV and 3D active shutter glasses to view the latest Hollywood 3D titles or amplify your viewing experience by upconverting 2D content to immersive 3D.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/HT-D5500_FRONT-copy_5.jpg"
"R0025KFF65";"en";"25";"Electronics & Digital Products";"0.00";"599.99";"0.000";"11";"0.00";"";"";"N";"";"HW-D7000 AV Receiver with built-in Blu-ray Disc® Player";"<p>Replicate the theater experience in your own home by immersing yourself in 7.2 channel surround sound. You can position the speakers throughout your space to bring your favorite music and movies to life with cinematic sound, transforming your living room into the ultimate home theater.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"Y";"N";"N";"hw-d7000-av-receiver-with-built-in-blu-ray-disc-player";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/HWD7000Fopen_6.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"HW-D7000 AV Receiver with built-in Blu-ray Disc® Player";"<p>Replicate the theater experience in your own home by immersing yourself in 7.2 channel surround sound. You can position the speakers throughout your space to bring your favorite music and movies to life with cinematic sound, transforming your living room into the ultimate home theater.</p>";"";"";"";"";"VAT";"Brand: E[Samsung]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/HWD7000Fopen_6.jpg"
"K00264EGJK";"en";"26";"Electronics & Digital Products";"0.00";"34.99";"0.000";"10";"0.00";"";"";"N";"";"Mac OS X Lion: The Missing Manual";"<table style=""color: #333333; font-family: Arial, Verdana, Geneva, Helvetica, sans-serif; font-size: 12px; line-height: 16px; text-align: left; background-color: #ffffff;"" cellspacing=""0"" cellpadding=""0"" width=""100%""><tbody><tr><td style=""font-size: 12px; font-family: Arial, Verdana, Geneva, Helvetica, sans-serif; color: #333333;""><div><div><p>For a company that promised to ""put a pause on new features,"" Apple sure has been busy-there's barely a feature left untouched in Mac OS X 10.6 ""Snow Leopard."" There's more speed, more polish, more refinement-but still no manual. Fortunately, David Pogue is back, with the humor and expertise that have made this the #1 bestselling Mac book for eight years straight. You get all the answers with jargon-free introductions to:</p><p>&nbsp;</p><ul><li><strong>Big-ticket changes.</strong>&nbsp;A 64-bit overhaul. Faster everything. A rewritten Finder. Microsoft Exchange compatibility. All-new QuickTime Player. If Apple wrote it, this book covers it.</li><li><strong>Snow Leopard Spots.</strong>&nbsp;This book demystifies the hundreds of smaller enhancements, too, in all 50 programs that come with the Mac: Safari, Mail, iChat, Preview, Time Machine.</li><li><strong>Shortcuts.</strong>&nbsp;This must be the tippiest, trickiest Mac book ever written. Undocumented surprises await on every page.</li><li><strong>Power usage.</strong>&nbsp;Security, networking, build-your-own Services, file sharing with Windows, even Mac OS X's Unix chassis-this one witty, expert guide makes it all crystal clear.</li></ul></div></div></td></tr></tbody></table>";"";"";"";"";"VAT";"";"";"Y";"N";"N";"mac-os-x-lion-the-missing-manual";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/cat.gif"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Mac OS X Lion: The Missing Manual";"<table style=""color: #333333; font-family: Arial, Verdana, Geneva, Helvetica, sans-serif; font-size: 12px; line-height: 16px; text-align: left; background-color: #ffffff;"" cellspacing=""0"" cellpadding=""0"" width=""100%""><tbody><tr><td style=""font-size: 12px; font-family: Arial, Verdana, Geneva, Helvetica, sans-serif; color: #333333;""><div><div><p>For a company that promised to ""put a pause on new features,"" Apple sure has been busy-there's barely a feature left untouched in Mac OS X 10.6 ""Snow Leopard."" There's more speed, more polish, more refinement-but still no manual. Fortunately, David Pogue is back, with the humor and expertise that have made this the #1 bestselling Mac book for eight years straight. You get all the answers with jargon-free introductions to:</p><p>&nbsp;</p><ul><li><strong>Big-ticket changes.</strong>&nbsp;A 64-bit overhaul. Faster everything. A rewritten Finder. Microsoft Exchange compatibility. All-new QuickTime Player. If Apple wrote it, this book covers it.</li><li><strong>Snow Leopard Spots.</strong>&nbsp;This book demystifies the hundreds of smaller enhancements, too, in all 50 programs that come with the Mac: Safari, Mail, iChat, Preview, Time Machine.</li><li><strong>Shortcuts.</strong>&nbsp;This must be the tippiest, trickiest Mac book ever written. Undocumented surprises await on every page.</li><li><strong>Power usage.</strong>&nbsp;Security, networking, build-your-own Services, file sharing with Windows, even Mac OS X's Unix chassis-this one witty, expert guide makes it all crystal clear.</li></ul></div></div></td></tr></tbody></table>";"";"";"";"";"VAT";"";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/cat.gif"
"G0027IR79N";"en";"27";"Electronics & Digital Products";"0.00";"55.00";"0.000";"39";"0.00";"";"";"N";"";"Trefoil Logo Hoodie";"<div class=""productText"" style=""display: block;""><div class=""prodDesc"">This classic women's adidas Originals Trefoil Logo Hoodie is made of  comfortable fleece with a drawcord hood, a kangaroo pocket and an  outsize logo. The pullover hoodie also features extra-long cuffs and hem  for feminine style.</div><div class=""prodDetail""><h3>Details</h3><ul><li>Kangaroo pocket</li><li>Drawcord-adjustable hood</li><li>Ribbed long cuffs and wider hem</li><li>Large Trefoil on front</li><li>70% cotton / 30% polyester fleece</li><li>Imported</li></ul></div></div>";"";"";"";"";"VAT";"Brand: E[Adidas]";"";"Y";"N";"N";"trefoil-logo-hoodie";"<p>This classic women's adidas Originals Trefoil Logo Hoodie is made of  comfortable fleece with a drawcord hood, a kangaroo pocket and an  outsize logo. The pullover hoodie also features extra-long cuffs and hem  for feminine style.</p>";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/V31582_01.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Trefoil Logo Hoodie";"<div class=""productText"" style=""display: block;""><div class=""prodDesc"">This classic women's adidas Originals Trefoil Logo Hoodie is made of  comfortable fleece with a drawcord hood, a kangaroo pocket and an  outsize logo. The pullover hoodie also features extra-long cuffs and hem  for feminine style.</div><div class=""prodDetail""><h3>Details</h3><ul><li>Kangaroo pocket</li><li>Drawcord-adjustable hood</li><li>Ribbed long cuffs and wider hem</li><li>Large Trefoil on front</li><li>70% cotton / 30% polyester fleece</li><li>Imported</li></ul></div></div>";"";"";"";"";"VAT";"Brand: E[Adidas]";"";"";"";"";"";"<p>This classic women's adidas Originals Trefoil Logo Hoodie is made of  comfortable fleece with a drawcord hood, a kangaroo pocket and an  outsize logo. The pullover hoodie also features extra-long cuffs and hem  for feminine style.</p>";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/V31582_01.jpg"
"R0028P1EHQ";"en";"28";"Electronics & Digital Products";"0.00";"100.00";"0.000";"9";"0.00";"";"";"N";"";"Run Perf 7/8 Ti";"<p>adidas Run Perf 7/8 Ti , new to site, more details coming soon.</p>";"";"";"";"";"VAT";"Brand: E[Adidas]";"";"Y";"N";"N";"run-perf-7-8-ti";"";"A";"3";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/X35533_01.jpg"
"";"ar";"";"Electronics";"";"";"";"";"";"";"";"";"";"Run Perf 7/8 Ti";"<p>adidas Run Perf 7/8 Ti , new to site, more details coming soon.</p>";"";"";"";"";"VAT";"Brand: E[Adidas]";"";"";"";"";"";"";"";"";"";"https://is2or.com/images/thumbnails/570/570/detailed/0/X35533_01.jpg"
"T0029EAW9R";"en";"29";"Electronics & Digital Products";"0.00";"199.95";"0.000";"10";"0.00";"";"";"N";"";"TomTom GO LIVE Top Gear edition";"<p>The TomTom GO LIVE Top Gear edition satnav! Featuring the voice of Jeremy Clarkson, plus a heap of Top Gear bonus goodies, this special edition satnav is the ultimate traffic- vanquishing weapon for the discerning driverist. With speed camera warnings, information via Local Search with Google&trade;, weather reports and more, it&rsquo;ll spirit you onto gloriously empty roads when all about you are stuck in jams. With the calming presence of Jeremy Clarkson himself by your side, what could possibly go wrong?</p>";"";"";"";"";"VAT";"Brand: E[TomTom]";"";"Y";"N";"N";"tomtom-go-live-top-gear-edition";"";"A";"0";"CS-Cart";"https://is2or.com/images/thumbnails/570/570/detailed/0/TT_VIALIVE135_FRONT-GENERIC_image_tcm137-14537.jpg"
